timestamps	index	text	role	label	video	stage	gender	subject
00:18:04,200 --> 00:18:06,540	30086	\u5bf9\u8fd9\u91cc\u6211\u4eec\u5148\u8003\u8651\u5927\u9646\u897f\u5cb8	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_junior_57	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:18:17,390 --> 00:18:21,070	30087	\u6240\u4ee5\u8fd9\u91cc\u5e94\u8be5\u7528\u4e00\u4e2a\u4ec0\u4e48\u6837\u7684\u89c4\u5f8b，\u6765\u8fdb\u884c\u63cf\u8ff0	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_57	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:18:26,054 --> 00:18:28,240	30088	\u6709\u6ca1\u6709\u987a\u53e3\u6e9c\u66f4\u7b80\u5355\u7684\u8bb0\u6cd5	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_57	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:18:46,350 --> 00:18:59,720	30089	\u5728\u4e9a\u70ed\u5e26\u5927\u9646\u4e1c\u5cb8\u98ce\u683c\u662f\u4e9a\u70ed\u5e26\u6e7f\u70ed\u7684\u6c14\u5019，\u5bf9，\u6240\u4ee5\u7f8e\u6d32\u7684\u6c14\u5019\u7c7b\u578b\u7684\u5206\u5e03\u5448\u73b0\u51fa\u4e00\u5b9a\u7684\u7eac\u5ea6\u5730\u5e26\u6027	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_junior_57	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:19:02,260 --> 00:19:09,020	30091	\u7531\u6b64\u53ef\u89c1，\u6c14\u5019\u8fd9\u4e00\u5730\u7406\u8981\u7d20\u662f\u4e0d\u662f\u5355\u72ec\u5b58\u5728\u7684，\u8c01\u5728\u5f71\u54cd\u4ed6	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_57	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:19:09,030 --> 00:19:11,240	30093	\u5730\u7406\u4f4d\u7f6e\u5728\u5f71\u54cd\u4ed6	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_junior_57	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:19:12,300 --> 00:19:17,200	30094	\u521a\u624d\u6211\u4e5f\u542c\u540c\u5b66\u4eec\u8bf4\u5730\u5f62，\u5730\u5f62\u5bf9\u6c14\u5019\u6709\u6ca1\u6709\u5f71\u54cd	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_57	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:19:20,980 --> 00:19:31,100	30096	\u90a3\u4e48\u6211\u4eec\u5148\u628a\u5730\u5f62\u4e00\u653e，\u5448\u73b0\u51fa\u8fd9\u79cd\u96e8\u8349\u6c99\u5730\u6d77，\u7eac\u5ea6\u5730\u5e26\u6027\u5206\u5e03\u6bd4\u8f83\u5f3a\u7684	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_junior_57	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:19:31,110 --> 00:19:32,500	30097	\u8fd8\u6709\u53e6\u5916\u4e00\u4e2a\u5927\u6d32\u662f	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_57	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:19:39,010 --> 00:19:44,810	30099	\u8c01\u6765\u8bf4\u4e00\u8bf4\u56fe\u4e2d\u5b57\u6bcd\u4ee3\u8868\u7684\u6c14\u5019\u7c7b\u578b\u7684\u540d\u79f0	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_57	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:19:44,820 --> 00:19:45,150	30100	[\u59d3\u540d]	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_junior_57	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:19:58,150 --> 00:20:01,080	30102	\u5bf9，\u5f88\u597d\u8bf7\u5750	\u6559\u5e08	\u8bfe\u5802\u7ba1\u7406	video_junior_57	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:20:03,440 --> 00:20:09,310	30103	\u8fd9\u91cc\u7684\u6c14\u5019\u57fa\u672c\u4e0a\u90fd\u662f\u4ec0\u4e48\u6c14\u5019，\u6240\u4ee5\u6211\u4eec\u8bf4\u975e\u6d32\u5b83\u662f\u4e00\u4e2a	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_57	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:15:30,480 --> 00:15:48,150	30495	\u597d\u6211\u4eec\u6765\u7c7b\u6bd4\u4e00\u4e0b\u90a3\u4e2a\u65b9\u6cd5，\u6211\u4eec\u628a\u5b83\u8f6c\u5316\u4e00\u4e0b，\u7136\u540e\u56e0\u4e3a\u4e09\u89d2\u5f62ABC，\u76f8\u4f3c\u4e8e\u4e09\u89d2\u5f62a\u6487b\u6487c\u6487	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:15:48,620 --> 00:15:50,670	30497	\u6240\u4ee5，\u4ed6\u8bf4\u662f\u89d2	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:15:56,250 --> 00:16:17,240	30498	\u6240\u4ee5\u8981\u5411a\u4e0eb，\u6bd4\u4e0aa\u6487b\u6487\u7b49\u4e8e，bc\u6bd4\u4e0ab\u6487c\u6487，\u7b49\u4e8eac\u6bd4\u4e0aa\u6487c\u6487	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:16:18,220 --> 00:16:27,570	30499	\u7136\u540e\u4ed6\u8bf4\u7684\u662f\u4ec0\u4e48\u7ebf，\u4e2d\u95f4\u7ebf，\u53c8\u56e0\u4e3a\u4e00\u6487\u5206\u522b\u662f\u4ec0\u4e48	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:16:27,580 --> 00:16:35,870	30500	bc\u5206\u522b\u4e3a bc，c\u70b9\u7684\u4e2d\u70b9	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:16:36,510 --> 00:16:39,710	30501	\u65e2\u7136\u4e2d\u70b9\u7b49\u4e8e\u5b83\u7684\u4ec0\u4e48，\u4e00\u534a，\u54ea\u4e2a\u7b49\u4e8e\u54ea\u4e2a\u4e00\u534a	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:16:40,540 --> 00:16:56,800	30502	\u54ea\u4e2a，\u4e5f\u5c31\u662f\u8bf4BC\u5b83\u662f\u7b49\u4e8e\u4e24\u500d\u7684\u4e24\u500d\u7684\u6bd4\u4f8b，\u540c\u6837\u7684 b\u4e00\u6487c\u4e00\u6487，\u7b49\u4e8e\u4e24\u500d\u7684bd\u6487	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:17:04,680 --> 00:17:05,790	30504	\u6211\u8fd9\u91cc\u4ee3\u884c\u4e0d\u884c	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:17:06,270 --> 00:17:15,480	30506	\u597d\u6211\u4ee3\u8fdb\u53bb\u5c31\u662f\u4e24\u500d\u7684b1，\u6bd4\u4e0a\u4e24\u500d\u7684b\u6487d\u6487\u7b49\u4e8e，\u8fd9\u4e2a\u662f\u7b49\u4e8e\u4ec0\u4e48\u7684	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:17:16,910 --> 00:17:21,290	30509	\u5b83\u7b49\u4e8e\u8fd9\u4e2a，\u4e5f\u5c31\u7b49\u4e8e\u4ec0\u4e48	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:17:25,140 --> 00:17:34,940	30510	\u6240\u4ee5be\u6bd4\u4e0ab\u6487e\u6487\u7b49\u4e8ea\u7b49\u4e8ek	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:17:34,940 --> 00:17:42,120	30511	\u51e0\u4e2a\u76f8\u4f3c\u641e\u5b9a，\u4e24\u4e2a\u76f8\u4f3c\u5417，\u6709\u4e24\u4e2a\u76f8\u4f3c\u5417	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:17:43,360 --> 00:17:45,950	30513	\u4e00\u4e2a\u76f8\u4f3c\u662f\u4e0d\u662f，\u4e00\u4e2a\u76f8\u4f3c	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:17:45,960 --> 00:17:52,490	30514	\u901a\u8fc7\u5b83\u7684\u8fb9\u7684\u5173\u7cfb\u5c31\u53ef\u4ee5\u8bc1，\u4f60\u53ef\u4e0d\u53ef\u4ee5\u4e24\u4e2a\u4e09\u89d2\u5f62，\u4f60\u53ef\u4e0d\u53ef\u4ee5\u8ddf\u5927\u5bb6\u518d\u8bc1\u4e00\u4e2a\u4e09\u89d2\u5f62\u662f\u5427，\u53ef\u4e0d\u53ef\u4ee5	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:17:54,730 --> 00:18:08,500	30516	\u8fd9\u4e2a\u8f6c\u7ebf\u6bb5\u7684\u8f6c\u5316\u4e5f\u662f\u5f88\u91cd\u8981\u7684，\u662f\u4e0d\u662f，\u6709\u95ee\u9898\u5417，\u627e\u4e00\u4e0b，\u6709\u6ca1\u6709\u95ee\u9898，\u6709\u6ca1\u6709，\u6709\u54ea\u4e2a，\u8bf4\u660e\u8fd8\u8981\u8bc1\u4ec0\u4e48	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:18:08,890 --> 00:18:09,570	30518	\u54ea\u4e24\u4e2a	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:18:14,440 --> 00:18:15,310	30519	\u76f8\u4f3c\u5417	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:18:17,320 --> 00:18:18,510	30522	\u90a3\u4e48\u6211\u4eec\u5199\u4e00\u4e0b\u5b83\u7684\u6bd4\u4f8b	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:18:19,290 --> 00:18:31,240	30523	ab\u6bd4\u4e0aa\u4e00\u6487b\u4e00\u6487\u7b49\u4e8eab\u6bd4\u4e0ab\u4e00\u6487e\u4e00\u6487\u7b49\u4e8ek，\u7b49\u4e8ek\u7136\u540e\u8fd8\u6709\u4e00\u4e2a\u89d2\u4ec0\u4e48	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:18:33,320 --> 00:18:37,410	30525	\u7b49\u4e8e\u4ec0\u4e48，\u8fd9\u6837\u7684\u8bdd，\u6211\u53ef\u4ee5\u8bc1\u660e\u54ea\u4e24\u4e2a\u4e09\u89d2\u5f62\u76f8\u4f3c	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:18:37,420 --> 00:18:45,730	30527	\u4e09\u89d2\u5f62abe\u76f8\u4f3c\u4e8e\u4e09\u89d2\u5f62a\u6487b\u6487e\u6487	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:18:45,840 --> 00:18:57,360	30528	\u65e2\u7136\u5b83\u76f8\u4f3c，\u6240\u4ee5\u6211\u4eec\u8981\u7684\u662f\u5b83\u7684\u4e2d\u7ebf\u7b49\u4e8e\u4ec0\u4e48，ab\u6bd4\u4e0aa\u6487b\u6487\u7b49\u4e8e\u4ec0\u4e48	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:18:57,370 --> 00:19:04,640	30530	\u6e05\u695a\u4e86\u5427，\u597d\u8fd9\u6837\u7684\u8bdd\u5b83\u5c31\u4e0d\u662f\u731c\u60f3，\u800c\u662f\u5b83\u7684\u4ec0\u4e48	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:19:05,360 --> 00:19:09,700	30532	\u800c\u662f\u5b83\u7684\u6027\u8d28，\u662f\u5427	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:19:09,710 --> 00:19:23,430	30533	\u6240\u6709\u7684\u6027\u8d28\u79bb\u4e0d\u5f00\u731c\u60f3\u662f\u4e0d\u662f，\u597d\u90a3\u4e48\u5b83\u5c31\u662f\u5b83\u7684\u6027\u8d28，\u7b2c\u4e00\u4e2a\u8fd8\u6709\u7b2c\u4e8c\u4e2a\u8fd8\u6709\u4e00\u4e2a\u4ec0\u4e48，\u4e2d\u7ebf\u7684\u4ec0\u4e48	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:19:23,440 --> 00:19:28,070	30535	\u6bd4\u7b49\u4e8e\u4ec0\u4e48，\u662f\u4e0d\u662f\u8fd9\u6837\u7684	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:19:29,920 --> 00:19:39,230	30537	\u540c\u5b66\u4eec\u653e\u5728\u8fd9\u91cc，\u8fd9\u5c31\u662f\u6211\u4eec\u521a\u521a\u8bf4\u7684\u5b83\u662f\u5b83\u7684\u4ec0\u4e48\u6027\u8d28，\u662f\u5427，\u8fd9\u4e09\u4e2a\u6027\u8d28\u90fd\u61c2\u4e86\u5427，\u61c2\u4e86\u6ca1\u6709	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:19:40,350 --> 00:19:42,570	30539	\u5199\u7684\u6bd4\u4f8b\u662f\u8fd9\u6837\u5199\u7684，\u662f\u5427	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:20:02,670 --> 00:20:03,340	30542	\u4f46\u662f\u5b83\u4ec0\u4e48	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_59	\u521d\u4e2d\u9636\u6bb5	\u7537	\u6570\u5b66
00:24:32,140 --> 00:24:35,435	19980	\u6211\u4eec\u5176\u4ed6\u540c\u5b66\u5c31\u5168\u90e8\u505a\u5bf9\u4e86，\u8fd9\u6837\u597d，\u975e\u5e38\u597d	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_junior_6	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:24:35,435 --> 00:24:52,550	19982	\u597d，\u90a3\u4e48\u6211\u4eec\u8bf4\u7531\u4e8e\u5730\u7403\u4e0d\u505c\u7684\u5728\u516c\u8f6c\u5bfc\u81f4\u4e86\u5168\u7403\u7684\u663c\u591c\u5b83\u4e0d\u505c\u7684\u5728\u53d8\u5316\u5f53\u4e2d，\u90a3\u4e48\u8fd9\u4e2a\u4e5f\u662f\u5730\u7403\u516c\u8f6c\u5bfc\u81f4\u7684\u4e00\u4e2a\u5730\u7406\u73b0\u8c61\u548c\u5730\u7406\u610f\u4e49	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_junior_6	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:24:52,560 --> 00:24:59,080	19984	\u90a3\u4e48\u5730\u7403\u516c\u8f6c\u8fd8\u4f1a\u5bfc\u81f4\u54ea\u4e9b\u5730\u7406\u73b0\u8c61\u5462，\u5b83\u5bf9\u4e8e\u6211\u4eec\u7684\u751f\u4ea7\u548c\u751f\u6d3b\u53c8\u6709\u54ea\u4e9b\u5f71\u54cd	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_6	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:25:05,800 --> 00:25:10,620	19986	\u4e0b\u9762\u5927\u5bb6\u5148\u7528\u4e24\u5206\u949f，\u5148\u81ea\u5df1\u72ec\u7acb\u601d\u8003\u4e00\u4e0b\u8fd9\u9053\u9898	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_junior_6	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:25:10,880 --> 00:25:19,400	19987	\u7136\u540e\u57282\u5206\u949f\u4e4b\u540e，\u6211\u4eec\u518d\u4ee5\u524d\u540e2\u4e2a，4\u4e2a\u4eba\u4e3a1\u4e2a\u5c0f\u7ec4，\u4e3a\u5355\u4f4d\u8ba8\u8bba\u4e00\u4e0b\u8fd9\u4e2a\u95ee\u9898，\u8ba8\u8bba\u4e00\u4e0b\u7b54\u6848	\u6559\u5e08	\u4fc3\u8fdb\u534f\u4f5c\u5b66\u4e60	video_junior_6	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:25:27,950 --> 00:25:31,020	19991	\u5b66\u6848\u5f53\u4e2d\u6709，\u5927\u5bb6\u770b\u5230\u4e86\u5417	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_6	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:28:41,670 --> 00:28:45,700	19993	\u597d，\u8001\u5e08\u770b\u5230\u57fa\u672c\u4e0a\u6bcf\u4e2a\u540c\u5b66\u90fd\u5df2\u7ecf\u5199\u5b8c\u4e86，\u7b49\u4f1a\u5c31\u5199\u5b8c\u4e86	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_junior_6	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:28:45,710 --> 00:28:50,910	19994	\u6765\u524d\u540e\u6211\u4eec\u4ee54\u4e2a\u540c\u5b66\u4e3a\u5c0f\u7ec4，\u6700\u540e\u8ba8\u8bba\u4e00\u4e0b，\u6211\u4eec\u5bf9\u4e00\u4e0b\u7b54\u6848	\u6559\u5e08	\u4fc3\u8fdb\u534f\u4f5c\u5b66\u4e60	video_junior_6	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:28:51,200 --> 00:28:58,950	19995	\u7136\u540e\u5982\u679c\u6709\u7b54\u6848\u4e0d\u540c\u7684，\u6211\u4eec\u76f8\u4e92\u8ba8\u8bba\u4e00\u4e0b，\u90a3\u4e48\u8ba8\u8bba\u4e00\u4e0b\u7684\u65f6\u5019，\u53ef\u4ee5\u5206\u4eab\u81ea\u5df1\u7684\u4e00\u4e2a\u601d\u8003\u7684\u8fc7\u7a0b，\u601d\u8003\u7684\u8fc7\u7a0b	\u6559\u5e08	\u4fc3\u8fdb\u534f\u4f5c\u5b66\u4e60	video_junior_6	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:29:02,520 --> 00:29:09,810	19997	\u5728\u89e3\u7b54\u95ee\u9898\u7684\u65f6\u5019，\u4f60\u7684\u4e00\u4e2a\u601d\u8003\u8fc7\u7a0b\u662f\u8fd9\u6837\u5b50\u7684，\u4ed6\u662f\u90a3\u6837\u5b50\u7684，\u6211\u4eec\u518d\u8fdb\u884c\u4e00\u4e2a\u4ea4\u6d41	\u6559\u5e08	\u4fc3\u8fdb\u534f\u4f5c\u5b66\u4e60	video_junior_6	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:29:10,300 --> 00:29:17,230	19998	\u597d，\u4e0b\u9762\u7ed9\u5927\u5bb6\u6211\u4eec2\u5206\u949f\u7684\u65f6\u95f4，\u5927\u5bb6\u5bf9\u4e00\u4e0b\u7b54\u6848，\u7136\u540e\u4ea4\u6d41\u4e00\u4e0b\u601d\u8003\u7684\u8fc7\u7a0b，\u597d\u5427，\u524d\u540e\u684c4\u4e2a\u4eba	\u6559\u5e08	\u4fc3\u8fdb\u534f\u4f5c\u5b66\u4e60	video_junior_6	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:33:54,770 --> 00:34:02,970	19999	\u597d，\u6211\u770b\u6bcf\u4e2a\u5c0f\u7ec4\u57fa\u672c\u4e0a\u90fd\u8ba8\u8bba\u597d\u4e86，\u4f46\u662f\u6211\u4eec\u53d1\u73b0\u5c0f\u7ec4\u4e0e\u5c0f\u7ec4\u4e4b\u95f4\u7684\u7b54\u6848\u597d\u50cf\u6709\u70b9\u4e0d\u592a\u7edf\u4e00，\u6709\u70b9\u4e0d\u592a\u4e00\u6837	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_junior_6	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:34:02,980 --> 00:34:09,110	20001	\u7136\u540e\u540c\u5b66\u4eec\u8fd8\u662f\u5b58\u5728\u77e5\u8bc6\u7684\u76f2\u533a，\u53ef\u80fd\u627e\u7684\u8fd8\u4e0d\u662f\u7279\u522b\u597d	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_junior_6	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:34:09,120 --> 00:34:16,150	20002	\u6211\u4eec\u8bf7\u4e00\u4e2a\u540c\u5b66\u4e0a\u6765\u628a\u81ea\u5df1\u7684\u7b54\u6848\u8bf4\u4e00\u904d，\u7136\u540e\u7ed9\u5927\u5bb6\u89e3\u91ca\u4e00\u4e0b\u4e00\u4e9b\u90e8\u5206\u7684\u7b54\u6848，\u8c01\u6765	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_junior_6	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:34:16,950 --> 00:34:18,010	20004	\u597d，\u597d，[\u59d3\u540d]\u4f60\u6765\u8bf4	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_junior_6	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:34:22,910 --> 00:34:26,300	20005	\u4e00\u4e2a\u95ee\u4e00\u4e2a\u95ee\u8ddf\u6211\u8bf4，\u54b1\u4eec\u5927\u58f0\u4e00\u70b9，\u628a\u9898\u76ee\u5ff5\u4e00\u904d	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_junior_6	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:34:34,770 --> 00:34:42,030	20008	\u5317\u6e29\u5e26，\u8001\u5e08\u60f3\u63d2\u4e00\u4e0b，\u5c31\u662f\u5730\u5317\u4eac\u4f4d\u4e8e\u5317\u6e29\u5e26\u4f60\u662f\u600e\u4e48\u5f97\u77e5\u7684	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_6	\u521d\u4e2d\u9636\u6bb5	\u7537	\u5730\u7406
00:19:51,250 --> 00:20:03,670	30980	\u6211\u4eec\u5b66\u8fc7\u7684\u7279\u6b8a\u56db\u8fb9\u5f62\u6709\u5e73\u884c\u56db\u8fb9\u5f62、\u77e9\u5f62\u83f1\u5f62、\u6b63\u65b9\u5f62、\u68af\u5f62、\u7b49\u8170\u68af\u5f62、\u76f4\u89d2\u68af\u5f62\u662f\u4e0d\u662f\u5b66\u8fc7\u8fd9\u4e48\u591a	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_junior_60	\u521d\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:20:04,480 --> 00:20:18,350	30981	\u90a3\u5c31\u8bf4\u4e2d\u70b9\u56db\u8fb9\u5f62efgh\u5b83\u662f\u4ec0\u4e48\u5f62\u72b6，\u6211\u4eec\u73b0\u5728\u770b\u9ed1\u677f，\u5047\u5982\u8bf4\u539f\u56db\u8fb9\u5f62\u53ef\u4ee5\u662f\u5e73\u884c\u56db\u8fb9\u5f62，\u90a3\u4e48\u5b83\u76844\u4e2a\u8fb9\u7684\u4e2d\u70b9\u8fde\u63a5\u8d77\u6765，\u5b83\u662f\u4ec0\u4e48\u5f62\u72b6	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_60	\u521d\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:20:20,270 --> 00:20:31,730	30983	\u5982\u679c\u5b83\u662f\u77e9\u5f62\u7684\u5462，\u6240\u4ee5\u5148\u628a\u5b834\u4e2a\u8fb9\u7684\u4e2d\u70b9\u627e\u5230，\u7136\u540e\u518d\u8fde\u63a5\u8d77\u6765，\u540c\u6837\u68af\u5f62\u4f60\u628a4\u4e2a\u8fb9\u7684\u4e2d\u70b9\u4e5f\u8fde\u63a5\u8d77\u6765，\u753b\u51fa\u6765，\u8fde\u63a5\u8d77\u6765\u5b83\u662f\u6211\u4eec\u5b66\u8fc7\u7684	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_junior_60	\u521d\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:20:31,740 --> 00:20:35,170	30985	\u5c31\u8bf4\u4e2d\u70b9\u56db\u8fb9\u5f62\u662f\u5e73\u884c\u56db\u8fb9\u5f62、\u83f1\u5f62、\u77e9\u5f62\u8fd8\u662f\u6b63\u65b9\u5f62	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_junior_60	\u521d\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:20:36,770 --> 00:20:42,000	30986	\u6211\u4eec\u8bc1\u660e\u91cd\u70b9\u7528\u5230\u7684\u662f\u4e0d\u662f\u6211\u4eec\u7684\u4e09\u89d2\u5f62\u7684\u4e2d\u4f4d\u7ebf，\u4f60\u628a\u4e2d\u4f4d\u7ebf\u8fde\u63a5\u8d77\u6765\u662f\u4e0d\u662f\u8bc1\u660e	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_junior_60	\u521d\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
